_id,ISIN,TRADINGSYMBOL,CATEGORY,MARGIN,LEVERAGE
67ebfe0b6c041d0534de2a00,INE02YR01019,EMIL,NON_FO,35.07,2.85
67ebfe0b6c041d0534de2a03,INE913H01037,ENDURANCE,NON_FO,29.26,3.42
67ebfe0b6c041d0534de2a0b,INE042A01014,ESCORTS,FO,22.56,4.43
67ebfe0b6c041d0534de2a0c,INE778B01029,ESTER,NON_FO,40.06,2.5
67ebfe0b6c041d0534de2a0e,INE128A01029,EVEREADY,NON_FO,32.14,3.11
67ebfe0b6c041d0534de2a13,INE258B01022,FDC,NON_FO,30.34,3.3
67ebfe0b6c041d0534de2a16,INE737H01014,FIEMIND,NON_FO,31.67,3.16
67ebfe0b6c041d0534de2a19,INE686Y01026,FINEORG,NON_FO,30.41,3.29
67ebfe0b6c041d0534de2a1b,INE128S01021,FIVESTAR,NON_FO,33.64,2.97
67ebfe0b6c041d0534de2a1d,INE529A01010,FMGOETZE,NON_FO,29.91,3.34
67ebfe0b6c041d0534de2a1e,INE451A01017,FORCEMOT,NON_FO,38.73,2.58
67ebfe0b6c041d0534de2a1f,INE061F01013,FORTIS,NON_FO,30.74,3.25
67ebfe0b6c041d0534de2a23,INE600K01018,GALAXYSURF,NON_FO,29.63,3.37
67ebfe0b6c041d0534de2a24,INE717W01049,GANDHAR,NON_FO,30.99,3.23
67ebfe0b6c041d0534de2a28,INE079J01017,GATEWAY,NON_FO,29.99,3.33
67ebfe0b6c041d0534de2a2c,INE289B01019,GICHSGFIN,NON_FO,33.45,2.99
67ebfe0b6c041d0534de2a30,INE935A01035,GLENMARK,FO,23.16,4.32
67ebfe0b6c041d0534de2a33,INE131A01031,GMDCLTD,NON_FO,37.84,2.64
67ebfe0b6c041d0534de2a38,INE0BJS01011,GOCOLORS,NON_FO,29.43,3.4
67ebfe0b6c041d0534de2938,INE216P01012,AAVAS,NON_FO,28.16,3.55
67ebfe0b6c041d0534de2940,INE793A01012,ACCELYA,NON_FO,30.97,3.23
67ebfe0b6c041d0534de2942,INE128X01021,ACI,NON_FO,34.32,2.91
67ebfe0b6c041d0534de2946,INE814H01011,ADANIPOWER,NON_FO,37.83,2.64
67ebfe0b6c041d0534de2948,INE0BWX01014,AETHER,NON_FO,30.21,3.31
67ebfe0b6c041d0534de294d,INE212H01026,AIAENG,NON_FO,27.26,3.67
67ebfe0b6c041d0534de2956,INE079A01024,AMBUJACEM,FO,24.29,4.12
67ebfe0b6c041d0534de295e,INE346W01013,APEX,NON_FO,37.3,2.68
67ebfe0b6c041d0534de295f,INE437A01024,APOLLOHOSP,FO,20,5
67ebfe0b6c041d0534de2964,INE420B01036,ARIHANTCAP,NON_FO,41.3,2.42
67ebfe0b6c041d0534de2965,INE109C01017,ARMANFIN,NON_FO,36.16,2.77
67ebfe0b6c041d0534de2966,INE025R01021,ARTEMISMED,NON_FO,36.69,2.73
67ebfe0b6c041d0534de296e,INE491J01022,ASKAUTOLTD,NON_FO,32.51,3.08
67ebfe0b6c041d0534de2970,INE006I01046,ASTRAL,FO,21.14,4.73
67ebfe0b6c041d0534de2971,INE386C01029,ASTRAMICRO,NON_FO,34.81,2.87
67ebfe0b6c041d0534de2973,INE399L01023,ATGL,FO,31.68,3.16
67ebfe0b6c041d0534de2974,INE100A01010,ATUL,NON_FO,28.62,3.49
67ebfe0b6c041d0534de2978,INE871C01038,AVANTIFEED,NON_FO,35.71,2.8
67ebfe0b6c041d0534de2979,INE679V01027,AVL,NON_FO,37.29,2.68
67ebfe0b6c041d0534de297a,INE108V01019,AWFIS,NON_FO,33.66,2.97
67ebfe0b6c041d0534de2980,INE377Y01014,BAJAJHFL,NON_FO,28.9,3.46
67ebfe0b6c041d0534de2988,INE028A01039,BANKBARODA,FO,23.89,4.19
67ebfe0b6c041d0534de298f,INE412G01024,BCLIND,NON_FO,37.12,2.69
67ebfe0b6c041d0534de2990,INE171Z01026,BDL,NON_FO,37.55,2.66
67ebfe0b6c041d0534de2995,INE463A01038,BERGEPAINT,FO,20.25,4.94
67ebfe0b6c041d0534de2999,INE397D01024,BHARTIARTL,FO,20,5
67ebfe0b6c041d0534de29a4,INE032A01023,BOMDYEING,NON_FO,37.53,2.66
67ebfe0b6c041d0534de29a7,INE029A01011,BPCL,FO,22.82,4.38
67ebfe0b6c041d0534de29a8,INE791I01019,BRIGADE,NON_FO,33.13,3.02
67ebfe0b6c041d0534de29a9,INE216A01030,BRITANNIA,FO,20,5
67ebfe0b6c041d0534de29aa,INE052I01032,CAMLINFINE,NON_FO,37.27,2.68
67ebfe0b6c041d0534de29ae,INE068L01024,CANTABIL,NON_FO,36.43,2.74
67ebfe0b6c041d0534de29b2,INE752H01013,CARERATING,NON_FO,34.06,2.94
67ebfe0b6c041d0534de29b5,INE482A01020,CEATLTD,NON_FO,32.39,3.09
67ebfe0b6c041d0534de29b6,INE483A01010,CENTRALBK,NON_FO,36.86,2.71
67ebfe0b6c041d0534de29b8,INE486A01021,CESC,FO,26.1,3.83
67ebfe0b6c041d0534de29b9,INE180C01042,CGCL,NON_FO,38.68,2.59
67ebfe0b6c041d0534de29ba,INE427F01016,CHALET,NON_FO,31.61,3.16
67ebfe0b6c041d0534de29bd,INE178A01016,CHENNPETRO,NON_FO,38.58,2.59
67ebfe0b6c041d0534de29ca,INE169A01031,COROMANDEL,NON_FO,29.01,3.45
67ebfe0b6c041d0534de29d0,INE136B01020,CYIENT,FO,28.32,3.53
67ebfe0b6c041d0534de29d3,INE365B01017,DATAMATICS,NON_FO,38.15,2.62
67ebfe0b6c041d0534de29d8,INE879I01012,DBREALTY,NON_FO,42.41,2.36
67ebfe0b6c041d0534de29d9,INE385W01011,DCAL,NON_FO,41.73,2.4
67ebfe0b6c041d0534de29db,INE843D01027,DCMSRIND,NON_FO,34.32,2.91
67ebfe0b6c041d0534de29df,INE0FHS01024,DEEPINDS,NON_FO,38.75,2.58
67ebfe0b6c041d0534de29eb,INE966A01022,DOLATALGO,NON_FO,42.26,2.37
67ebfe0b6c041d0534de29f0,INE089A01031,DRREDDY,FO,20,5
67ebfe0b6c041d0534de29f1,INE417B01040,DSSL,NON_FO,41.2,2.43
67ebfe0b6c041d0534de29f3,INE221B01012,DYNAMATECH,NON_FO,35.41,2.82
67ebfe0b6c041d0534de29fe,INE069I01010,EMBDL,NON_FO,42.16,2.37
67ebfe0b6c041d0534de29ff,INE168P01015,EMCURE,NON_FO,29.2,3.42
67ebfe0b6c041d0534de2a05,INE071N01016,EPIGRAL,NON_FO,38.71,2.58
67ebfe0b6c041d0534de2a08,INE406M01024,ERIS,NON_FO,30.69,3.26
67ebfe0b6c041d0534de2a0a,INE818W01011,ESAFSFB,NON_FO,30.37,3.29
67ebfe0b6c041d0534de2a0d,INE0KCE01017,EUREKAFORB,NON_FO,33.33,3
67ebfe0b6c041d0534de2a17,INE816B01035,FILATEX,NON_FO,36.34,2.75
67ebfe0b6c041d0534de2a1a,INE02RE01045,FIRSTCRY,NON_FO,34.78,2.88
67ebfe0b6c041d0534de2a27,INE0JVO01026,GARUDA,NON_FO,35.43,2.82
67ebfe0b6c041d0534de2a29,INE727B01026,GENESYS,NON_FO,42.32,2.36
67ebfe0b6c041d0534de2a2b,INE539A01019,GHCL,NON_FO,33.59,2.98
67ebfe0b6c041d0534de2a31,INE615I01010,GLOBUSSPR,NON_FO,38.16,2.62
67ebfe0b6c041d0534de2a34,INE541A01023,GMMPFAUDLR,NON_FO,28.67,3.49
67ebfe0b6c041d0534de2a3a,INE850D01014,GODREJAGRO,NON_FO,30.19,3.31
67ebfe0b6c041d0534de2a3b,INE484J01027,GODREJPROP,FO,26.44,3.78
67ebfe0b6c041d0534de2a3e,INE0L9R01028,GOPAL,NON_FO,31.77,3.15
67ebfe0b6c041d0534de2a46,INE08ZM01014,GREENPANEL,NON_FO,33.56,2.98
67ebfe0b6c041d0534de2a4c,INE026A01025,GSFC,NON_FO,34.37,2.91
67ebfe0b6c041d0534de2a4e,INE186A01019,GUJALKALI,NON_FO,32.07,3.12
67ebfe0b6c041d0534de2a51,INE066F01020,HAL,FO,26.53,3.77
67ebfe0b6c041d0534de2a52,INE419U01012,HAPPSTMNDS,NON_FO,28.78,3.47
67ebfe0b6c041d0534de2a56,INE473B01035,HATSUN,NON_FO,32.31,3.1
67ebfe0b6c041d0534de2a59,INE549A01026,HCC,NON_FO,43.48,2.3
67ebfe0b6c041d0534de2a5a,INE075I01017,HCG,NON_FO,30.3,3.3
67ebfe0b6c041d0534de2a5b,INE860A01027,HCLTECH,FO,20,5
67ebfe0b6c041d0534de2a5f,INE578A01017,HEIDELBERG,NON_FO,28.32,3.53
67ebfe0b6c041d0534de2a62,INE548A01028,HFCL,FO,31.79,3.15
67ebfe0b6c041d0534de2a6a,INE345A01011,HINDOILEXP,NON_FO,36.31,2.75
67ebfe0b6c041d0534de2a6b,INE094A01015,HINDPETRO,FO,26.39,3.79
67ebfe0b6c041d0534de2a73,INE0J5401028,HONASA,NON_FO,37.33,2.68
67ebfe0b6c041d0534de2a79,INE090A01021,ICICIBANK,FO,20,5
67ebfe0b6c041d0534de2a7b,INE787D01026,BALKRISIND,FO,21.83,4.58
67ebfe0b6c041d0534de2a7e,INE00R701025,DALBHARAT,FO,21.6,4.63
67ebfe0b6c041d0534de2a81,INE419D01026,CLSEL,NON_FO,37.53,2.66
67ebfe0b6c041d0534de2a82,INE647O01011,ABFRL,FO,24.37,4.1
67ebfe0b6c041d0534de2a86,INE545U01014,BANDHANBNK,FO,25.92,3.86
67ebfe0b6c041d0534de2a88,INE348B01021,CENTURYPLY,NON_FO,31.46,3.18
67ebfe0b6c041d0534de2a89,INE738I01010,ECLERX,NON_FO,32.25,3.1
67ebfe0b6c041d0534de2a93,INE463V01026,ANANDRATHI,NON_FO,30.45,3.28
67ebfe0b6c041d0534de2a9a,INE176A01028,BATAINDIA,NON_FO,27.28,3.67
67ebfe0b6c041d0534de2aa4,INE259A01022,COLPAL,FO,20,5
67ebfe0b6c041d0534de2aae,INE113A01013,GNFC,NON_FO,31.83,3.14
67ebfe0b6c041d0534de2aaf,INE102D01028,GODREJCP,FO,21.38,4.68
67ebfe0b6c041d0534de2ab6,INE439A01020,ASAHIINDIA,NON_FO,32.22,3.1
67ebfe0b6c041d0534de2ab9,INE845D01014,GANECOS,NON_FO,36.33,2.75
67ebfe0b6c041d0534de2abe,INE901L01018,APLLTD,NON_FO,32.95,3.03
67ebfe0b6c041d0534de2ac1,INE757A01017,COSMOFIRST,NON_FO,37.37,2.68
67ebfe0b6c041d0534de2ac2,INF174KA1IA5,ALPHA,ETF,20,5
67ebfe0b6c041d0534de2ac9,INF740KA1QK2,EQUAL50ADD,ETF,20,5
67ebfe0b6c041d0534de2aca,INF769K01LQ3,EVINDIA,ETF,26.5,3.77
67ebfe0b6c041d0534de2acb,INF109KC1Q72,HEALTHIETF,ETF,26.5,3.77
67ebfe0b6c041d0534de2ad1,INF109KC15I8,BANKIETF,ETF,26.5,3.77
67ebfe0b6c041d0534de2ae1,INF109KC17V7,ALPL30IETF,ETF,20,5
67ebfe0b6c041d0534de2ae2,INF179KC1DI2,HDFCSILVER,ETF,26.5,3.77
67ebfe0b6c041d0534de2aee,INE092T01019,IDFCFIRSTB,FO,22.09,4.53
67ebfe0b6c041d0534de2af0,INE559A01017,IFBIND,NON_FO,39.41,2.54
67ebfe0b6c041d0534de2af9,INE383A01012,INDIACEM,NON_FO,34.65,2.89
67ebfe0b6c041d0534de2afa,INE560A01015,INDIAGLYCO,NON_FO,36.49,2.74
67ebfe0b6c041d0534de2b01,INE622H01018,INDOFARM,NON_FO,30.98,3.23
67ebfe0b6c041d0534de2b07,INE177A01018,INGERRAND,NON_FO,31.8,3.14
67ebfe0b6c041d0534de2b08,INE0DUT01020,INNOVACAP,NON_FO,35.41,2.82
67ebfe0b6c041d0534de2b15,INE821I01022,IRB,FO,29.5,3.39
67ebfe0b6c041d0534de2b16,INE962Y01021,IRCON,NON_FO,40.77,2.45
67ebfe0b6c041d0534de2b1a,INE07U701015,IRMENERGY,NON_FO,34.22,2.92
67ebfe0b6c041d0534de2b1b,INE858B01029,ISGEC,NON_FO,37.23,2.69
67ebfe0b6c041d0534de2b1d,INE379A01028,ITCHOTELS,NON_FO,26.5,3.77
67ebfe0b6c041d0534de2b26,INE0MB501011,JGCHEM,NON_FO,38.26,2.61
67ebfe0b6c041d0534de2a39,INE03JT01014,GODIGIT,NON_FO,31.44,3.18
67ebfe0b6c041d0534de2a3d,INE127I01024,GOODLUCK,NON_FO,36.7,2.72
67ebfe0b6c041d0534de2a3f,INE177H01039,GPIL,NON_FO,34.77,2.88
67ebfe0b6c041d0534de2a43,INE047A01021,GRASIM,FO,20,5
67ebfe0b6c041d0534de2a4a,INE192H01020,GRMOVER,NON_FO,38.86,2.57
67ebfe0b6c041d0534de2a4f,INE844O01030,GUJGASLTD,NON_FO,29.85,3.35
67ebfe0b6c041d0534de2a55,INE982F01036,HATHWAY,NON_FO,32.76,3.05
67ebfe0b6c041d0534de2a5e,INE545A01024,HEG,NON_FO,38.03,2.63
67ebfe0b6c041d0534de2a60,INE158A01026,HEROMOTOCO,FO,20.37,4.91
67ebfe0b6c041d0534de2a69,INE531E01026,HINDCOPPER,FO,29.64,3.37
67ebfe0b6c041d0534de2a6c,INE030A01027,HINDUNILVR,FO,20,5
67ebfe0b6c041d0534de2a6e,INE267A01025,HINDZINC,FO,26.83,3.73
67ebfe0b6c041d0534de2a71,INE254N01026,HNDFDS,NON_FO,30.32,3.3
67ebfe0b6c041d0534de2a76,INE019C01026,HSCL,NON_FO,35.4,2.82
67ebfe0b6c041d0534de2a80,INE242C01024,ANANTRAJ,NON_FO,42.7,2.34
67ebfe0b6c041d0534de2a85,INE133A01011,AKZOINDIA,NON_FO,31.81,3.14
67ebfe0b6c041d0534de2a8d,INE423A01024,ADANIENT,FO,30.87,3.24
67ebfe0b6c041d0534de2a8f,INE102I01027,ADSL,NON_FO,41.97,2.38
67ebfe0b6c041d0534de2a90,INE101I01011,AFCONS,NON_FO,29.56,3.38
67ebfe0b6c041d0534de2a91,INE00WC01027,AFFLE,NON_FO,31.71,3.15
67ebfe0b6c041d0534de2a9d,INE338D01028,BODALCHEM,NON_FO,34.63,2.89
67ebfe0b6c041d0534de2a9e,INE118H01025,BSE,FO,35.87,2.79
67ebfe0b6c041d0534de2aa3,INE925R01014,CMSINFO,NON_FO,31.63,3.16
67ebfe0b6c041d0534de2aa5,INE055S01018,CYIENTDLM,NON_FO,34.32,2.91
67ebfe0b6c041d0534de2aa6,INE041A01016,DHAMPURSUG,NON_FO,33.4,2.99
67ebfe0b6c041d0534de2aa8,INE230A01023,EIHOTEL,NON_FO,33,3.03
67ebfe0b6c041d0534de2aa9,INE04TZ01018,ETHOSLTD,NON_FO,33.94,2.95
67ebfe0b6c041d0534de2aaa,INE02NC01014,FINOPB,NON_FO,36.85,2.71
67ebfe0b6c041d0534de2aac,INE524A01029,GABRIEL,NON_FO,36.5,2.74
67ebfe0b6c041d0534de2ab5,INE702C01027,APLAPOLLO,FO,23.71,4.22
67ebfe0b6c041d0534de2acd,INF204KA1LD7,CONSUMBEES,ETF,26.5,3.77
67ebfe0b6c041d0534de2ad0,INF204KB15I9,BANKBEES,ETF,26.5,3.77
67ebfe0b6c041d0534de2ad3,INF754K01OB1,BBETF0432,ETF,26.5,3.77
67ebfe0b6c041d0534de2ad4,INF209KB19D1,BSLNIFTY,ETF,20,5
67ebfe0b6c041d0534de2ad6,INF754K01LD3,EBBETF0425,ETF,26.5,3.77
67ebfe0b6c041d0534de2ad9,INF174KA1HJ8,GOLD1,ETF,26.5,3.77
67ebfe0b6c041d0534de2adb,INF109KC1NT3,GOLDIETF,ETF,26.5,3.77
67ebfe0b6c041d0534de2adc,INF789F1AUX7,GOLDSHARE,ETF,26.5,3.77
67ebfe0b6c041d0534de2adf,INF179KC1FB2,HDFCSML250,ETF,20,5
67ebfe0b6c041d0534de2ae3,INF846K01W80,AXISGOLD,ETF,26.5,3.77
67ebfe0b6c041d0534de2ae4,INF769K01JP9,GOLDETF,ETF,26.5,3.77
67ebfe0b6c041d0534de2aea,INE483B01026,ICIL,NON_FO,50,2
67ebfe0b6c041d0534de2af4,INE530B01024,IIFL,FO,30.14,3.32
67ebfe0b6c041d0534de2afc,INE922K01024,INDIASHLTR,NON_FO,29.31,3.41
67ebfe0b6c041d0534de2afd,INE646L01027,INDIGO,FO,22.05,4.54
67ebfe0b6c041d0534de2afe,INE09VQ01012,INDIGOPNTS,NON_FO,29.51,3.39
67ebfe0b6c041d0534de2b03,INE681B01017,INDRAMEDCO,NON_FO,39.48,2.53
67ebfe0b6c041d0534de2b04,INE095A01012,INDUSINDBK,FO,50,2
67ebfe0b6c041d0534de2b06,INE009A01021,INFY,FO,20.14,4.97
67ebfe0b6c041d0534de2b17,INE335Y01020,IRCTC,FO,22.69,4.41
67ebfe0b6c041d0534de2b18,INE202E01016,IREDA,FO,31.7,3.15
67ebfe0b6c041d0534de2b1f,INE168A01041,J&KBANK,NON_FO,34.47,2.9
67ebfe0b6c041d0534de2b20,INE199G01027,JAGRAN,NON_FO,30.51,3.28
67ebfe0b6c041d0534de2b24,INE572A01036,JBCHEPHARM,NON_FO,29.56,3.38
67ebfe0b6c041d0534de2b25,INE782A01015,JCHAC,NON_FO,35.46,2.82
67ebfe0b6c041d0534de2b27,INE324A01032,JINDALSAW,NON_FO,38.14,2.62
67ebfe0b6c041d0534de293b,INE674K01013,ABCAPITAL,FO,23.97,4.17
67ebfe0b6c041d0534de293c,INE552Z01027,ABDL,NON_FO,30.26,3.3
67ebfe0b6c041d0534de293e,INE404A01024,ABSLAMC,NON_FO,32.16,3.11
67ebfe0b6c041d0534de2943,INE152B01027,ACLGATI,NON_FO,34.86,2.87
67ebfe0b6c041d0534de2944,INE931S01010,ADANIENSOL,FO,34.76,2.88
67ebfe0b6c041d0534de2947,INE208C01025,AEGISLOG,NON_FO,41.72,2.4
67ebfe0b6c041d0534de294e,INE206F01022,AIIL,NON_FO,41.95,2.38
67ebfe0b6c041d0534de2950,INE03Q201024,ALIVUS,NON_FO,34.89,2.87
67ebfe0b6c041d0534de295c,INE930P01018,ANURAS,NON_FO,28.9,3.46
67ebfe0b6c041d0534de295d,INE372A01015,APARINDS,NON_FO,38.15,2.62
67ebfe0b6c041d0534de2960,INE126J01016,APOLLOPIPE,NON_FO,33.39,2.99
67ebfe0b6c041d0534de2961,INE438A01022,APOLLOTYRE,FO,22.09,4.53
67ebfe0b6c041d0534de2963,INE852O01025,APTUS,NON_FO,30.74,3.25
67ebfe0b6c041d0534de2969,INE034S01021,ARVSMART,NON_FO,37.85,2.64
67ebfe0b6c041d0534de296a,INE365D01021,ASHIANA,NON_FO,36.8,2.72
67ebfe0b6c041d0534de296b,INE442H01029,ASHOKA,NON_FO,38.16,2.62
67ebfe0b6c041d0534de296c,INE021A01026,ASIANPAINT,FO,20,5
67ebfe0b6c041d0534de2972,INE203A01020,ASTRAZEN,NON_FO,34.12,2.93
67ebfe0b6c041d0534de2976,INE349W01017,AVADHSUGAR,NON_FO,35.29,2.83
67ebfe0b6c041d0534de297b,INE699H01024,AWL,NON_FO,35.34,2.83
67ebfe0b6c041d0534de297d,INE02IJ01035,AZAD,NON_FO,36.2,2.76
67ebfe0b6c041d0534de297e,INE917I01010,BAJAJ-AUTO,FO,21.33,4.69
67ebfe0b6c041d0534de2983,INE0KQN01018,BAJEL,NON_FO,38.37,2.61
67ebfe0b6c041d0534de2984,INE296A01024,BAJFINANCE,FO,20.92,4.78
67ebfe0b6c041d0534de2987,INE119A01028,BALRAMCHIN,NON_FO,33.09,3.02
67ebfe0b6c041d0534de298d,INE462A01022,BAYERCROP,NON_FO,29.73,3.36
67ebfe0b6c041d0534de298e,INE050A01025,BBTC,NON_FO,36.53,2.74
67ebfe0b6c041d0534de2993,INE258A01016,BEML,NON_FO,39.39,2.54
67ebfe0b6c041d0534de299b,INE00E101023,BIKAJI,NON_FO,33.45,2.99
67ebfe0b6c041d0534de299c,INE376G01013,BIOCON,FO,24.8,4.03
67ebfe0b6c041d0534de29a2,INE233B01017,BLUEDART,NON_FO,30.81,3.25
67ebfe0b6c041d0534de29a3,INE472A01039,BLUESTARCO,NON_FO,33.68,2.97
67ebfe0b6c041d0534de29a5,INE02PY01013,BOROLTD,NON_FO,34.88,2.87
67ebfe0b6c041d0534de29a6,INE323A01026,BOSCHLTD,FO,20.09,4.98
67ebfe0b6c041d0534de29ab,INE278Y01022,CAMPUS,NON_FO,32.99,3.03
67ebfe0b6c041d0534de29ad,INE477A01020,CANFINHOME,NON_FO,30.24,3.31
67ebfe0b6c041d0534de29b1,INE475E01026,CAPLIPOINT,NON_FO,35.83,2.79
67ebfe0b6c041d0534de29b3,INE172A01027,CASTROLIND,NON_FO,34.47,2.9
67ebfe0b6c041d0534de29b7,INE739E01017,CERA,NON_FO,30.51,3.28
67ebfe0b6c041d0534de29be,INE102B01014,CHOICEIN,NON_FO,28.82,3.47
67ebfe0b6c041d0534de29c1,INE536H01010,CIEINDIA,NON_FO,29.63,3.37
67ebfe0b6c041d0534de29c5,INE522F01014,COALINDIA,FO,22.25,4.49
67ebfe0b6c041d0534de29cd,INE679A01013,CSBBANK,NON_FO,29.4,3.4
67ebfe0b6c041d0534de29d6,INE0OPA01019,DBEIL,NON_FO,33.33,3
67ebfe0b6c041d0534de29dc,INE500A01029,DCW,NON_FO,38.52,2.6
67ebfe0b6c041d0534de29dd,INE841L01016,DEEDEV,NON_FO,36.33,2.75
67ebfe0b6c041d0534de29e2,INE947J01015,DEN,NON_FO,34.43,2.9
67ebfe0b6c041d0534de29e3,INE872J01023,DEVYANI,NON_FO,32.07,3.12
67ebfe0b6c041d0534de29e6,INE836F01026,DISHTV,NON_FO,37.8,2.65
67ebfe0b6c041d0534de29ea,INE021O01019,DODLA,NON_FO,33.19,3.01
67ebfe0b6c041d0534de29f4,INE07O001026,EASEMYTRIP,NON_FO,36.55,2.74
67ebfe0b6c041d0534de29f5,INE06HJ01020,ECOSMOBLTY,NON_FO,36.38,2.75
67ebfe0b6c041d0534de29f9,INE184H01027,EKC,NON_FO,39.85,2.51
67ebfe0b6c041d0534de29fb,INE086A01029,ELECTCAST,NON_FO,38.59,2.59
67ebfe0b6c041d0534de29fc,INE285A01027,ELGIEQUIP,NON_FO,35.5,2.82
67ebfe0b6c041d0534de2a02,INE01QM01018,EMUDHRA,NON_FO,36.21,2.76
67ebfe0b6c041d0534de2a04,INE010601016,ENTERO,NON_FO,31.16,3.21
67ebfe0b6c041d0534de2a07,INE063P01018,EQUITASBNK,NON_FO,30.91,3.24
67ebfe0b6c041d0534de2a0f,INE302A01020,EXIDEIND,FO,23.98,4.17
67ebfe0b6c041d0534de2a10,INE201K01015,EXPLEOSOL,NON_FO,31.46,3.18
67ebfe0b6c041d0534de2a12,INE045J01026,FCL,NON_FO,35.59,2.81
67ebfe0b6c041d0534de2a15,INE007N01010,FEDFINA,NON_FO,27.72,3.61
67ebfe0b6c041d0534de2a1c,INE09N301011,FLUOROCHEM,NON_FO,32.42,3.08
67ebfe0b6c041d0534de2a20,INE684F01012,FSL,NON_FO,36.56,2.74
67ebfe0b6c041d0534de2939,INE117A01022,ABB,FO,25.52,3.92
67ebfe0b6c041d0534de293f,INE012A01025,ACC,FO,22.17,4.51
67ebfe0b6c041d0534de2941,INE731H01025,ACE,NON_FO,37.21,2.69
67ebfe0b6c041d0534de2945,INE742F01042,ADANIPORTS,FO,26.47,3.78
67ebfe0b6c041d0534de2949,INE204E01012,AGARIND,NON_FO,36.45,2.74
